MUNICIPIO_RESIDENCIA;NUM_CASOS;DATA;CodigoIBGE;URS;Micro;Macro
CAMPO AZUL;0;27/07/2020;311115;JANUARIA;BRASILIA DE MINAS/S. FRANCISCO;NORTE
CAMPO AZUL;0;28/07/2020;311115;JANUARIA;BRASILIA DE MINAS/S. FRANCISCO;NORTE
CAMPO AZUL;0;29/07/2020;311115;JANUARIA;BRASILIA DE MINAS/S. FRANCISCO;NORTE
CAMPO AZUL;0;30/07/2020;311115;JANUARIA;BRASILIA DE MINAS/S. FRANCISCO;NORTE
CAMPO AZUL;0;31/07/2020;311115;JANUARIA;BRASILIA DE MINAS/S. FRANCISCO;NORTE
CAMPO AZUL;0;01/08/2020;311115;JANUARIA;BRASILIA DE MINAS/S. FRANCISCO;NORTE
CAMPO AZUL;0;02/08/2020;311115;JANUARIA;BRASILIA DE MINAS/S. FRANCISCO;NORTE
CAMPO AZUL;0;03/08/2020;311115;JANUARIA;BRASILIA DE MINAS/S. FRANCISCO;NORTE
CAMPO AZUL;0;04/08/2020;311115;JANUARIA;BRASILIA DE MINAS/S. FRANCISCO;NORTE
CAMPO AZUL;0;05/08/2020;311115;JANUARIA;BRASILIA DE MINAS/S. FRANCISCO;NORTE
CAMPO AZUL;0;06/08/2020;311115;JANUARIA;BRASILIA DE MINAS/S. FRANCISCO;NORTE
CAMPO AZUL;0;07/08/2020;311115;JANUARIA;BRASILIA DE MINAS/S. FRANCISCO;NORTE
CAMPO AZUL;0;08/08/2020;311115;JANUARIA;BRASILIA DE MINAS/S. FRANCISCO;NORTE
CAMPO AZUL;0;09/08/2020;311115;JANUARIA;BRASILIA DE MINAS/S. FRANCISCO;NORTE
CAMPO AZUL;0;10/08/2020;311115;JANUARIA;BRASILIA DE MINAS/S. FRANCISCO;NORTE
CAMPO AZUL;0;11/08/2020;311115;JANUARIA;BRASILIA DE MINAS/S. FRANCISCO;NORTE
CAMPO AZUL;0;12/08/2020;311115;JANUARIA;BRASILIA DE MINAS/S. FRANCISCO;NORTE
CAMPO AZUL;0;13/08/2020;311115;JANUARIA;BRASILIA DE MINAS/S. FRANCISCO;NORTE
CAMPO AZUL;0;14/08/2020;311115;JANUARIA;BRASILIA DE MINAS/S. FRANCISCO;NORTE
CAMPO AZUL;0;15/08/2020;311115;JANUARIA;BRASILIA DE MINAS/S. FRANCISCO;NORTE
CAMPO AZUL;0;16/08/2020;311115;JANUARIA;BRASILIA DE MINAS/S. FRANCISCO;NORTE
CAMPO AZUL;0;17/08/2020;311115;JANUARIA;BRASILIA DE MINAS/S. FRANCISCO;NORTE
CAMPO AZUL;0;18/08/2020;311115;JANUARIA;BRASILIA DE MINAS/S. FRANCISCO;NORTE
CAMPO AZUL;0;19/08/2020;311115;JANUARIA;BRASILIA DE MINAS/S. FRANCISCO;NORTE
CAMPO AZUL;0;20/08/2020;311115;JANUARIA;BRASILIA DE MINAS/S. FRANCISCO;NORTE
CAMPO AZUL;0;21/08/2020;311115;JANUARIA;BRASILIA DE MINAS/S. FRANCISCO;NORTE
CAMPO AZUL;0;22/08/2020;311115;JANUARIA;BRASILIA DE MINAS/S. FRANCISCO;NORTE
CAMPO AZUL;0;23/08/2020;311115;JANUARIA;BRASILIA DE MINAS/S. FRANCISCO;NORTE
CAMPO AZUL;0;24/08/2020;311115;JANUARIA;BRASILIA DE MINAS/S. FRANCISCO;NORTE
CAMPO AZUL;0;25/08/2020;311115;JANUARIA;BRASILIA DE MINAS/S. FRANCISCO;NORTE
CAMPO AZUL;0;26/08/2020;311115;JANUARIA;BRASILIA DE MINAS/S. FRANCISCO;NORTE
CAMPO BELO;1;27/03/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;1;05/04/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;1;11/04/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;1;05/05/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;1;21/05/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;1;29/05/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;1;03/06/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;2;04/06/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;5;09/06/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;13;10/06/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;4;11/06/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;1;13/06/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;2;16/06/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;3;17/06/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;1;18/06/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;1;20/06/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;1;21/06/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;18;22/06/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;46;26/06/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;10;27/06/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;14;28/06/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;1;29/06/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;5;30/06/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;10;01/07/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;7;02/07/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;13;03/07/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;9;04/07/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;6;05/07/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;3;06/07/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;1;07/07/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;19;09/07/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;6;10/07/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;11;11/07/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;12;12/07/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;1;13/07/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;2;14/07/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;0;15/07/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;20;16/07/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;0;17/07/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;20;18/07/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;12;19/07/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;1;20/07/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;0;21/07/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;10;22/07/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;4;23/07/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;3;24/07/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;0;25/07/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;6;26/07/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;1;27/07/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;0;28/07/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;3;29/07/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;5;30/07/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;2;31/07/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;1;01/08/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;8;02/08/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;1;03/08/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;0;04/08/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;6;05/08/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;2;06/08/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;10;07/08/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;5;08/08/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;3;09/08/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;0;10/08/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;0;11/08/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;0;12/08/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;36;13/08/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;15;14/08/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;4;15/08/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;16;16/08/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;0;17/08/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;0;18/08/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;14;19/08/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;0;20/08/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;22;21/08/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;12;22/08/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;12;23/08/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;0;24/08/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;0;25/08/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO BELO;18;26/08/2020;311120;DIVINOPOLIS;CAMPO BELO;OESTE
CAMPO DO MEIO;1;27/06/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;1;01/07/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;1;04/07/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;2;06/07/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;0;15/07/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;0;16/07/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;0;17/07/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;0;18/07/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;0;19/07/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;0;20/07/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;0;21/07/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;0;22/07/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;0;23/07/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;0;24/07/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;0;25/07/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;0;26/07/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;0;27/07/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;0;28/07/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;0;29/07/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;2;30/07/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;0;31/07/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;0;01/08/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;7;02/08/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;0;03/08/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;0;04/08/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;0;05/08/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;0;06/08/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;0;07/08/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;0;08/08/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;0;09/08/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;0;10/08/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;0;11/08/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;0;12/08/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;2;13/08/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;1;14/08/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;1;15/08/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;9;16/08/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;0;17/08/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;0;18/08/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;0;19/08/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;0;20/08/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;2;21/08/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;0;22/08/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;0;23/08/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;3;24/08/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;2;25/08/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO DO MEIO;1;26/08/2020;311130;ALFENAS;ALFENAS/MACHADO;SUL
CAMPO FLORIDO;1;03/06/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;3;16/06/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;1;17/06/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;1;19/06/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;1;23/06/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;2;26/06/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;1;01/07/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;1;02/07/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;4;03/07/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;1;04/07/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;2;05/07/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;1;08/07/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;2;11/07/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;1;14/07/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;1;15/07/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;0;16/07/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;1;17/07/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;1;18/07/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;0;19/07/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;0;20/07/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;1;21/07/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;0;22/07/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;0;23/07/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;0;24/07/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;1;25/07/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;2;26/07/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;0;27/07/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;4;28/07/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;3;29/07/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;3;30/07/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;4;31/07/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;2;01/08/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;1;02/08/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;0;03/08/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;2;04/08/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;1;05/08/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;0;06/08/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;0;07/08/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;1;08/08/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;0;09/08/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;0;10/08/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;3;11/08/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;0;12/08/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;0;13/08/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;2;14/08/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;4;15/08/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;0;16/08/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;1;17/08/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;3;18/08/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;1;19/08/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;2;20/08/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;2;21/08/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;3;22/08/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;0;23/08/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;0;24/08/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;2;25/08/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPO FLORIDO;1;26/08/2020;311140;UBERABA;UBERABA;TRIANGULO DO SUL
CAMPOS ALTOS;1;23/03/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;3;15/05/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;2;01/06/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;2;03/06/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;5;06/06/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;1;07/06/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;1;09/06/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;9;17/06/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;5;24/06/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;2;26/06/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;1;27/06/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;-1;29/06/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;1;30/06/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;1;02/07/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;1;03/07/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;2;07/07/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;3;14/07/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;0;15/07/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;0;16/07/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;0;17/07/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;2;18/07/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;0;19/07/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;0;20/07/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;0;21/07/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;5;22/07/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;3;23/07/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;1;24/07/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;4;25/07/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;0;26/07/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;0;27/07/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;0;28/07/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;2;29/07/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;0;30/07/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;3;31/07/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;1;01/08/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;0;02/08/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;0;03/08/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;1;04/08/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;1;05/08/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;3;06/08/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;3;07/08/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;4;08/08/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;0;09/08/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;3;10/08/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;3;11/08/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;0;12/08/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;11;13/08/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;1;14/08/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;3;15/08/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;2;16/08/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;1;17/08/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;2;18/08/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;2;19/08/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;0;20/08/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;2;21/08/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;7;22/08/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;0;23/08/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;1;24/08/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;0;25/08/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS ALTOS;0;26/08/2020;311150;UBERABA;ARAXA;TRIANGULO DO SUL
CAMPOS GERAIS;1;11/04/2020;311160;ALFENAS;ALFENAS/MACHADO;SUL
CAMPOS GERAIS;1;08/05/2020;311160;ALFENAS;ALFENAS/MACHADO;SUL
CAMPOS GERAIS;1;13/05/2020;311160;ALFENAS;ALFENAS/MACHADO;SUL
CAMPOS GERAIS;1;19/05/2020;311160;ALFENAS;ALFENAS/MACHADO;SUL
CAMPOS GERAIS;1;07/06/2020;311160;ALFENAS;ALFENAS/MACHADO;SUL
CAMPOS GERAIS;1;12/06/2020;311160;ALFENAS;ALFENAS/MACHADO;SUL
CAMPOS GERAIS;12;21/06/2020;311160;ALFENAS;ALFENAS/MACHADO;SUL
CAMPOS GERAIS;18;23/06/2020;311160;ALFENAS;ALFENAS/MACHADO;SUL
CAMPOS GERAIS;7;24/06/2020;311160;ALFENAS;ALFENAS/MACHADO;SUL
CAMPOS GERAIS;1;26/06/2020;311160;ALFENAS;ALFENAS/MACHADO;SUL
CAMPOS GERAIS;1;27/06/2020;311160;ALFENAS;ALFENAS/MACHADO;SUL
